state,district,market,commodity,min_price,max_price,modal_price
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Garlic,11000,21000,16000
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Cauliflower,2000,2500,2250
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Soyabean,9000,10000,9500
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Orange,10000,12000,11000
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Ashgourd,1500,1800,1650
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Amaranthus,3000,3600,3300
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4200,4500,4350
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Raddish,2000,2500,2250
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Capsicum,5000,6000,5500
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Knool Khol,3000,3600,3300
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3600,4000,3800
Tamil Nadu,Madurai,Chokkikulam(Uzhavar Sandhai ) APMC,Mint(Pudina),2500,3000,2750
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Potato,2600,3000,2800
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Coriander(Leaves),4000,4500,4250
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Soyabean,8000,10000,9000
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Cluster beans,3600,4000,3800
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Bottle gourd,2400,2800,2600
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Betal Leaves,16000,24000,20000
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Carrot,3000,3600,3300
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Green Avare(W),7500,9000,8250
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),3500,5000,4250
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Pomegranate,20000,27000,23500
Tamil Nadu,Madurai,Palanganatham(Uzhavar Sandhai ) APMC,Mint(Pudina),2500,3000,2750
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ) APMC,Tomato,1800,2000,1900
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ) APMC,Amaranthus,3000,3600,3300
Tamil Nadu,Madurai,Usilampatti(Uzhavar Sandhai ) APMC,Green Chilli,3000,3600,3300
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ) APMC,Chikoos(Sapota),4000,5000,4500
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ) APMC,Tomato,1800,2000,1900
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ) APMC,Cluster beans,3500,4000,3750
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4200,4600,4400
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ) APMC,Coconut,5400,5800,5600
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4200,4500,4350
Tamil Nadu,Madurai,Thirumangalam(Uzhavar Sandhai ) APMC,Onion Green,3800,4000,3900
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ) APMC,Coriander(Leaves),4000,4500,4250
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ) APMC,Banana,3000,4000,3500
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ) APMC,Cowpea(Veg),3000,3600,3300
Tamil Nadu,Madurai,Melur(Uzhavar Sandhai ) APMC,Sweet Potato,3000,3600,3300
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Orange,10000,12000,11000
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Banana,3000,3600,3300
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Grapes,10000,12000,11000
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Beetroot,3200,3600,3400
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),6000,8000,7000
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Green Avare(W),7000,8000,7500
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Chow Chow,2400,2600,2500
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),4000,5500,4750
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Lime,10000,12000,11000
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3000,4000,3500
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Indian Beans(Seam),4000,4500,4250
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Colacasia,4000,4500,4250
Tamil Nadu,Madurai,Anaiyur(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),5000,6000,5500
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Groundnut,5000,6000,5500
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Chikoos(Sapota),4500,4500,4500
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Green Chilli,5000,7500,6250
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Beans,6000,6500,6250
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Tapioca,3500,4000,3750
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Carrot,6000,6500,6250
Tamil Nadu,Nagapattinam,Nagapattinam(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),3800,6500,5150
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Banana,4000,5000,4500
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Tapioca,4500,5000,4750
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Coconut,3500,4000,3750
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Cauliflower,5000,5000,5000
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Beetroot,3600,4000,3800
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),4500,5000,4750
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Green Avare(W),5500,6000,5750
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Chow Chow,3000,3000,3000
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),6500,7000,6750
Tamil Nadu,Nagapattinam,Sirkali(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,5500,6000,5750
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Cluster beans,2500,3200,2850
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),5000,5500,5250
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Coconut,4500,5000,4750
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),6500,7000,6750
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),5000,6000,5500
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Knool Khol,2500,2800,2650
Tamil Nadu,Namakkal,Namakkal(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),6000,6500,6250
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Papaya,3000,3500,3250
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Ashgourd,1400,1600,1500
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Tapioca,2400,2600,2500
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Water Melon,1500,2000,1750
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Beetroot,3500,4500,4000
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Marigold(Calcutta),14000,16000,15000
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Yam(Ratalu),6000,6500,6250
Tamil Nadu,Namakkal,Rasipuram(Uzhavar Sandhai ) APMC,Rose(Local),10000,12000,11000
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Cauliflower,2500,3000,2750
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Banana,3500,4000,3750
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Bottle gourd,1100,1400,1250
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Banana - Green,2500,3000,2750
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Beans,6000,7000,6500
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Coconut,4500,5000,4750
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Beetroot,4000,4500,4250
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Drumstick,2500,3000,2750
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Lime,3000,3500,3250
Tamil Nadu,Namakkal,Kumarapalayam(Uzhavar Sandhai ) APMC,Onion Green,2800,3200,3000
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ) APMC,Onion,2400,3000,2700
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ) APMC,Bottle gourd,1000,1400,1200
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4800,5600,5200
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ) APMC,Banana - Green,2400,2800,2600
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ) APMC,Beans,7400,9000,8200
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ) APMC,Snakeguard,4800,5200,5000
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),5400,6000,5700
Tamil Nadu,Namakkal,Mohanur(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),5000,6000,5500
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Mango,10000,15000,12500
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Pineapple,8000,9000,8500
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Bottle gourd,1500,1800,1650
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Ashgourd,1500,1800,1650
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Amaranthus,5500,6000,5750
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Green Chilli,3500,4000,3750
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Sweet Potato,2500,3000,2750
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Brinjal,2000,2500,2250
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Cabbage,1200,1500,1350
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Chow Chow,1500,2000,1750
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),5500,6000,5750
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3500,4000,3750
Tamil Nadu,The Nilgiris,Udhagamandalam(Uzhavar Sandhai ) APMC,Onion Green,3000,3400,3200
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ) APMC,Green Chilli,4000,4000,4000
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ) APMC,Sweet Potato,2500,3000,2750
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ) APMC,Mango(Raw-Ripe),4000,5200,4600
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ) APMC,Tender Coconut,3000,4000,3500
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ) APMC,Mashrooms,18000,20000,19000
Tamil Nadu,Perambalur,Perambalur(Uzhavar Sandhai ) APMC,Sweet Corn ,4000,5000,4500
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Cauliflower,4000,5000,4500
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Tomato,1500,2000,1750
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Ashgourd,1000,1500,1250
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4000,4500,4250
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Banana - Green,2500,3000,2750
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Carrot,4500,5000,4750
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),4000,5000,4500
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Raddish,1500,2000,1750
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Guava,7000,8000,7500
Tamil Nadu,Pudukkottai,Pudukottai(Uzhavar Sandhai ) APMC,Tamarind Fruit,14000,15000,14500
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Brinjal,3000,3500,3250
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Amaranthus,1500,2000,1750
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Snakeguard,2500,3000,2750
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Green Avare(W),5000,6000,5500
Tamil Nadu,Pudukkottai,Aranthangi(Uzhavar Sandhai ) APMC,Lemon,11000,12000,11500
Tamil Nadu,Pudukkottai,Alangudi(Uzhavar Sandhai ) APMC,Snakeguard,2000,2500,2250
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Brinjal,4200,5000,4600
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Pumpkin,1300,1500,1400
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Papaya,3300,4000,3650
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Tomato,1700,2000,1850
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Snakeguard,2100,2500,2300
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Drumstick,3300,4000,3650
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Lemon,12000,14000,13000
Tamil Nadu,Pudukkottai,Viralimalai(Uzhavar Sandhai ) APMC,Mint(Pudina),4200,5000,4600
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Onion,2500,2800,2650
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Ashgourd,1800,2000,1900
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Banana - Green,2800,3000,2900
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Beans,6500,7000,6750
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Coconut,5800,6000,5900
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Potato,3500,3800,3650
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Raddish,3000,3500,3250
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Drumstick,4800,5000,4900
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Jasmine,55000,60000,57500
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Kakada,45000,50000,47500
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Lemon,13000,13500,13250
Tamil Nadu,Ramanathapuram,Ramanathapuram(Uzhavar Sandhai ) APMC,Mint(Pudina),5500,6000,5750
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Tomato,2000,2500,2250
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Bottle gourd,1500,1800,1650
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Ginger(Green),9000,10000,9500
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Ridgeguard(Tori),5500,5800,5650
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Green Avare(W),6000,7000,6500
Tamil Nadu,Ramanathapuram,Paramakudi(Uzhavar Sandhai ) APMC,Jasmine,40000,50000,45000
Tamil Nadu,Ramanathapuram,Kamuthi(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4500,5000,4750
Tamil Nadu,Ramanathapuram,Kamuthi(Uzhavar Sandhai ) APMC,Banana - Green,2800,3000,2900
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Brinjal,2000,2400,2200
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Apple,14000,16000,15000
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Onion,2600,3000,2800
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Green Peas,9500,10000,9750
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Chikoos(Sapota),3500,4000,3750
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Bitter gourd,3600,4000,3800
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Cowpea(Veg),4500,5000,4750
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Ginger(Green),7500,8000,7750
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Drumstick,3000,4000,3500
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Guava,5000,6000,5500
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Karbuja(Musk Melon),2500,3000,2750
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Tender Coconut,2500,3500,3000
Tamil Nadu,Salem,Sooramangalam(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3000,3500,3250
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Tomato,1200,1700,1450
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Ashgourd,1400,1400,1400
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Cowpea(Veg),4000,5000,4500
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Tapioca,2500,3000,2750
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Cabbage,3000,3400,3200
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Knool Khol,4000,4500,4250
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Pomegranate,18000,20000,19000
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Tender Coconut,3500,4000,3750
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Jasmine,35000,40000,37500
Tamil Nadu,Salem,Thathakapatti(Uzhavar Sandhai ) APMC,Indian Beans(Seam),6000,6500,6250
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Groundnut,5500,6000,5750
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Green Peas,8000,9000,8500
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Water Melon,1600,2000,1800
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Tomato,1200,1600,1400
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Cluster beans,4000,4500,4250
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Ashgourd,1600,2000,1800
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Ginger(Green),7500,8000,7750
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Potato,2500,3000,2750
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Cucumbar(Kheera),4500,5000,4750
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Thondekai,4500,5000,4750
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Drumstick,2500,3000,2750
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Knool Khol,3500,4000,3750
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Pomegranate,20000,22000,21000
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Tender Coconut,3000,3500,3250
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Marigold(Calcutta),13000,14000,13500
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),6500,7000,6750
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Mint(Pudina),2500,3000,2750
Tamil Nadu,Salem,Mettur(Uzhavar Sandhai ) APMC,Rose(Local),9000,10000,9500
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Ashgourd,1200,1400,1300
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Pumpkin,1800,2000,1900
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),4000,4400,4200
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Banana - Green,2500,3000,2750
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Tapioca,2500,3000,2750
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Cabbage,2500,3000,2750
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Snakeguard,2800,2800,2800
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Green Avare(W),3500,4500,4000
Tamil Nadu,Salem,Attayampatti(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,4000,4500,4250
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Apple,19000,20000,19500
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Grapes,11000,12000,11500
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Bhindi(Ladies Finger),3800,4000,3900
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Ginger(Green),7600,8000,7800
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Carrot,5800,6000,5900
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Cluster beans,4000,4400,4200
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Cabbage,3200,3400,3300
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Thondekai,3800,4000,3900
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Green Avare(W),5800,6000,5900
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Karbuja(Musk Melon),2800,3000,2900
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Tamarind Fruit,15000,16000,15500
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Elephant Yam(Suran)/Amorphophallus,3200,3500,3350
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Lemon,6600,7000,6800
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Mint(Pudina),2800,3000,2900
Tamil Nadu,Salem,Hasthampatti(Uzhavar Sandhai ) APMC,Sweet Corn ,2500,3500,3000
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Tapioca,2500,3000,2750
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Brinjal,1800,2000,1900
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Banana,4000,4500,4250
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Ashgourd,1400,1600,1500
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Beetroot,4500,5000,4750
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Coconut,4500,5000,4750
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Tomato,1200,1600,1400
Tamil Nadu,Salem,Elampillai(Uzhavar Sandhai ) APMC,Snakeguard,2800,3000,2900
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Pumpkin,1800,2000,1900
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Amaranthus,2000,2400,2200
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Banana - Green,2000,2400,2200
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Beans,6500,7000,6750
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Snakeguard,2500,2800,2650
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Raddish,2000,2200,2100
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Capsicum,6500,7000,6750
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Green Avare(W),5000,5500,5250
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Indian Beans(Seam),5500,6000,5750
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Amla(Nelli Kai),6500,7000,6750
Tamil Nadu,Salem,Jalagandapuram(Uzhavar Sandhai ) APMC,Mint(Pudina),3000,3500,3250
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Banana,5000,6000,5500
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Onion,2000,3000,2500
Tamil Nadu,Salem,Edapadi (Uzhavar Sandhai ) APMC,Tapioca,2500,3000,2750
